TimeStamp,GET,SET
2025-01-12 19:05:03,99680.44,99637.01
2025-01-12 19:05:06,99501.87,99388.97
2025-01-12 19:05:09,99486.29,99484.58
2025-01-12 19:05:12,99391.51,99707.98
2025-01-12 19:05:15,99723.11,99557.39
2025-01-12 19:05:18,99731.61,99733.53
2025-01-12 19:05:21,99391.25,99700.24
2025-01-12 19:05:24,98358.63,99608.25
2025-01-12 19:05:27,98018.40,99231.50
2025-01-12 19:05:30,99565.15,99723.27
2025-01-12 19:05:33,99567.61,99729.87
2025-01-12 19:05:36,99702.75,99686.85
2025-01-12 19:05:39,99552.76,99586.71
2025-01-12 19:05:42,99502.07,99409.35
2025-01-12 19:05:45,99238.45,99621.21
2025-01-12 19:05:48,99660.18,99702.24
2025-01-12 19:05:51,99679.56,99604.44
2025-01-12 19:05:54,99526.76,99677.53
2025-01-12 19:05:57,99697.53,99716.65
2025-01-12 19:06:00,99731.19,99647.65
2025-01-12 19:06:03,99681.12,99756.72
2025-01-12 19:06:06,99689.79,99565.98
2025-01-12 19:06:09,99353.69,98982.62
2025-01-12 19:06:12,99542.81,99444.67
2025-01-12 19:06:15,99745.09,99751.10
2025-01-12 19:06:18,99632.04,99598.84
2025-01-12 19:06:21,99746.61,99513.49
2025-01-12 19:06:24,99732.22,99423.59
2025-01-12 19:06:27,99716.95,99602.86
2025-01-12 19:06:30,99112.55,99622.94
2025-01-12 19:06:33,99699.98,99557.87
2025-01-12 19:06:36,99731.76,99646.64
2025-01-12 19:06:39,99727.40,99701.32
2025-01-12 19:06:42,99724.50,99704.82
2025-01-12 19:06:45,99310.90,99472.88
2025-01-12 19:06:48,99668.68,99756.01
2025-01-12 19:06:51,99595.34,99455.56
2025-01-12 19:06:54,99684.96,99365.14
2025-01-12 19:06:57,99561.52,99586.12
2025-01-12 19:07:00,99461.05,99665.73
2025-01-12 19:07:03,99645.62,99635.17
2025-01-12 19:07:06,99669.68,99640.20
2025-01-12 19:07:09,99755.58,99352.54
2025-01-12 19:07:12,99714.81,99738.85
2025-01-12 19:07:15,99322.55,99609.28
2025-01-12 19:07:18,99757.37,99759.22
2025-01-12 19:07:21,99706.49,99657.78
2025-01-12 19:07:24,99534.04,99701.18
2025-01-12 19:07:27,99700.18,99740.04
2025-01-12 19:07:30,99589.18,99554.20
2025-01-12 19:07:33,99415.27,99660.33
2025-01-12 19:07:36,99768.43,99639.73
2025-01-12 19:07:40,99731.41,99656.69
2025-01-12 19:07:43,99670.07,99514.52
2025-01-12 19:07:46,99645.82,99685.96
2025-01-12 19:07:49,99480.09,99275.06
2025-01-12 19:07:52,99362.11,99200.24
2025-01-12 19:07:55,99365.75,99755.25
2025-01-12 19:07:58,99769.29,99465.38
2025-01-12 19:08:01,99113.75,99600.31
2025-01-12 19:08:04,98337.27,99240.53
2025-01-12 19:08:07,99438.40,99539.21
2025-01-12 19:08:10,99729.57,99589.91
2025-01-12 19:08:13,99188.30,99527.12
2025-01-12 19:08:16,99659.72,99643.63
2025-01-12 19:08:19,99345.54,99417.26
2025-01-12 19:08:22,99444.34,99706.71
2025-01-12 19:08:25,99715.59,99160.75
2025-01-12 19:08:28,99610.12,99457.54
2025-01-12 19:08:31,99741.03,99677.44
2025-01-12 19:08:34,99719.28,99719.07
2025-01-12 19:08:37,99641.95,99741.64
2025-01-12 19:08:40,99320.16,99563.27
2025-01-12 19:08:43,99735.75,99435.15
2025-01-12 19:08:46,99663.30,99768.62
2025-01-12 19:08:49,99703.47,99461.67
2025-01-12 19:08:52,99571.05,99519.69
2025-01-12 19:08:55,99493.02,99633.73
2025-01-12 19:08:58,99420.33,99465.98
2025-01-12 19:09:01,99460.07,99711.35
2025-01-12 19:09:04,99487.48,99398.15
2025-01-12 19:09:07,99758.70,98127.14
2025-01-12 19:09:10,99692.24,99615.83
2025-01-12 19:09:13,99728.98,99436.64
2025-01-12 19:09:16,99433.89,99653.64
2025-01-12 19:09:19,99299.33,99669.41
2025-01-12 19:09:22,99684.55,99563.96
2025-01-12 19:09:25,99727.35,99551.55
2025-01-12 19:09:28,99684.41,99728.26
2025-01-12 19:09:31,99366.16,99497.02
2025-01-12 19:09:34,99474.45,99603.38
2025-01-12 19:09:37,99734.75,99506.33
2025-01-12 19:09:40,99631.37,99335.73
2025-01-12 19:09:43,99591.79,99690.97
2025-01-12 19:09:46,99616.55,99674.83
2025-01-12 19:09:49,99701.44,99558.48
2025-01-12 19:09:52,99713.00,99354.27
2025-01-12 19:09:55,99460.41,99546.58
2025-01-12 19:09:58,99671.31,99711.88
2025-01-12 19:10:01,99751.88,99432.77
2025-01-12 19:10:04,99590.30,99697.30
2025-01-12 19:10:07,99250.53,98139.43
2025-01-12 19:10:10,99643.30,98903.34
2025-01-12 19:10:13,99519.32,99528.06
2025-01-12 19:10:16,99484.61,99397.52
2025-01-12 19:10:19,99521.99,99738.21
2025-01-12 19:10:22,99701.61,99488.16
2025-01-12 19:10:25,99658.98,99713.81
2025-01-12 19:10:28,99721.85,99768.92
2025-01-12 19:10:31,99596.86,99620.72
2025-01-12 19:10:34,99587.41,99557.49
2025-01-12 19:10:37,99448.31,99727.31
2025-01-12 19:10:40,99730.45,99739.70
2025-01-12 19:10:43,99744.62,99560.66
2025-01-12 19:10:46,99742.59,99695.33
2025-01-12 19:10:49,99584.09,99756.96
2025-01-12 19:10:52,99431.58,99093.31
2025-01-12 19:10:55,99564.61,99256.55
2025-01-12 19:10:58,99568.47,99721.10
2025-01-12 19:11:01,99680.20,99520.50
2025-01-12 19:11:04,99683.35,99685.95
2025-01-12 19:11:07,99608.01,99654.59
2025-01-12 19:11:10,99301.82,99732.85
2025-01-12 19:11:13,99296.27,99570.38
2025-01-12 19:11:16,99750.31,99422.16
2025-01-12 19:11:19,99684.27,99125.41
2025-01-12 19:11:22,99511.38,99570.46
2025-01-12 19:11:25,99324.32,99397.99
2025-01-12 19:11:28,99597.54,99589.15
2025-01-12 19:11:31,99725.69,99527.60
2025-01-12 19:11:35,99509.20,99573.03
2025-01-12 19:11:38,99592.39,99541.22
2025-01-12 19:11:41,99740.68,99537.24
2025-01-12 19:11:44,99717.72,99738.75
2025-01-12 19:11:47,99551.58,99498.40
2025-01-12 19:11:50,99655.69,99589.65
2025-01-12 19:11:53,99572.31,99659.53
2025-01-12 19:11:56,99680.30,99372.63
2025-01-12 19:11:59,99756.34,99695.76
2025-01-12 19:12:02,99709.69,99649.74
2025-01-12 19:12:05,99286.01,99480.34
2025-01-12 19:12:08,99570.79,99576.76
2025-01-12 19:12:11,99642.47,99304.41
2025-01-12 19:12:14,99702.18,99654.06
2025-01-12 19:12:17,99461.78,99551.66
2025-01-12 19:12:20,99541.65,99676.76
2025-01-12 19:12:23,94731.81,97659.92
2025-01-12 19:12:26,99269.21,99293.45
2025-01-12 19:12:29,99527.51,99677.48
2025-01-12 19:12:32,99758.11,99407.90
2025-01-12 19:12:35,99439.64,99658.62
2025-01-12 19:12:38,99230.96,99416.51
2025-01-12 19:12:41,99247.11,99592.89
2025-01-12 19:12:44,99695.50,99014.16
2025-01-12 19:12:47,99631.19,99395.92
2025-01-12 19:12:50,99557.02,99231.35
2025-01-12 19:12:53,99713.92,99509.85
2025-01-12 19:12:56,99730.20,99731.94
2025-01-12 19:12:59,99676.71,99689.29
2025-01-12 19:13:02,99564.05,99290.34
2025-01-12 19:13:05,99591.27,99271.73
2025-01-12 19:13:08,99748.56,99639.19
2025-01-12 19:13:11,99339.21,99626.41
2025-01-12 19:13:14,99421.79,99608.00
2025-01-12 19:13:17,99688.58,99721.70
2025-01-12 19:13:20,99676.51,99663.97
2025-01-12 19:13:23,99720.44,99418.74
2025-01-12 19:13:26,99629.78,99712.81
2025-01-12 19:13:29,99415.00,99623.33
2025-01-12 19:13:32,99665.93,99551.88
2025-01-12 19:13:35,99487.29,99280.28
2025-01-12 19:13:38,99701.63,99531.89
2025-01-12 19:13:41,99647.21,99723.48
2025-01-12 19:13:44,99510.46,99585.79
2025-01-12 19:13:47,99699.29,99435.75
2025-01-12 19:13:50,99656.29,99564.64
2025-01-12 19:13:53,99732.55,99142.35
2025-01-12 19:13:56,99596.78,99761.56
2025-01-12 19:13:59,99764.22,99139.58
2025-01-12 19:14:02,99657.69,99634.77
2025-01-12 19:14:05,99584.97,99425.81
2025-01-12 19:14:08,99735.52,99729.41
2025-01-12 19:14:11,99539.20,99538.02
2025-01-12 19:14:14,99590.21,99704.69
2025-01-12 19:14:17,99474.46,99710.95
2025-01-12 19:14:20,99636.21,99637.06
2025-01-12 19:14:23,99610.06,99689.24
2025-01-12 19:14:26,99567.45,99636.94
2025-01-12 19:14:29,99703.52,99324.41
2025-01-12 19:14:32,99530.79,99159.93
2025-01-12 19:14:35,99751.48,99304.25
2025-01-12 19:14:38,98510.28,99605.66
2025-01-12 19:14:41,99608.73,98074.82
2025-01-12 19:14:44,99178.31,99523.01
2025-01-12 19:14:47,99709.50,99721.94
2025-01-12 19:14:50,99758.86,99255.22
2025-01-12 19:14:53,99602.24,99732.11
2025-01-12 19:14:56,99450.50,99279.14
2025-01-12 19:14:59,99707.71,99734.09
2025-01-12 19:15:02,99443.56,99431.22
2025-01-12 19:15:05,99673.14,99709.33
2025-01-12 19:15:08,99718.31,99641.56
2025-01-12 19:15:11,99655.44,99504.49
2025-01-12 19:15:14,99734.79,99647.81
2025-01-12 19:15:17,99625.75,99598.91
2025-01-12 19:15:20,99423.83,99362.14
2025-01-12 19:15:24,99219.71,99242.06
2025-01-12 19:15:27,99540.48,99453.32
2025-01-12 19:15:30,99074.05,99657.69
2025-01-12 19:15:33,99653.62,99615.32
2025-01-12 19:15:36,99737.72,99699.59
2025-01-12 19:15:39,99538.27,99429.84
2025-01-12 19:15:42,99631.30,99609.83
2025-01-12 19:15:45,99661.88,99382.64
2025-01-12 19:15:48,99706.11,99698.30
2025-01-12 19:15:51,99630.44,99491.20
2025-01-12 19:15:54,99220.51,99460.88
2025-01-12 19:15:57,97378.52,98134.46
2025-01-12 19:16:00,99645.26,99521.68
2025-01-12 19:16:03,99495.66,99228.44
2025-01-12 19:16:06,99504.83,99607.83
2025-01-12 19:16:09,99641.10,99096.54
2025-01-12 19:16:12,99683.56,99710.45
2025-01-12 19:16:15,99677.60,99499.60
2025-01-12 19:16:18,99686.48,99753.94
2025-01-12 19:16:21,99518.07,99603.19
2025-01-12 19:16:24,99713.15,99566.51
2025-01-12 19:16:27,99720.41,99558.57
2025-01-12 19:16:30,99325.06,99364.89
2025-01-12 19:16:33,99606.61,99647.58
2025-01-12 19:16:36,99668.92,99748.71
2025-01-12 19:16:39,99626.46,99690.59
2025-01-12 19:16:42,99648.29,99474.39
2025-01-12 19:16:45,99670.05,99664.44
2025-01-12 19:16:48,99286.73,99656.46
2025-01-12 19:16:51,99383.97,99107.10
2025-01-12 19:16:54,99719.31,99716.22
2025-01-12 19:16:57,99709.19,99549.41
2025-01-12 19:17:00,99545.37,99566.69
2025-01-12 19:17:03,98656.70,99528.48
2025-01-12 19:17:06,99500.99,99744.69
2025-01-12 19:17:09,99607.54,99588.88
2025-01-12 19:17:12,99101.22,99547.21
2025-01-12 19:17:15,99303.92,99410.23
2025-01-12 19:17:18,99412.25,99309.98
2025-01-12 19:17:21,99689.69,99309.95
2025-01-12 19:17:24,99716.01,99608.62
2025-01-12 19:17:27,99707.71,99692.56
2025-01-12 19:17:30,99132.23,99475.58
2025-01-12 19:17:33,99739.27,99745.43
2025-01-12 19:17:36,99530.80,99692.05
2025-01-12 19:17:39,99676.92,99684.68
2025-01-12 19:17:42,99752.83,98657.69
2025-01-12 19:17:45,99751.55,99660.69
2025-01-12 19:17:48,99627.81,99470.94
2025-01-12 19:17:51,99394.78,99735.68
2025-01-12 19:17:54,99683.30,99629.68
2025-01-12 19:17:57,99736.71,99712.92
2025-01-12 19:18:00,99735.60,99428.65
2025-01-12 19:18:03,99760.61,99349.72
2025-01-12 19:18:06,99638.36,99498.50
2025-01-12 19:18:09,99529.45,99598.83
2025-01-12 19:18:12,99412.84,99377.51
2025-01-12 19:18:15,99608.47,99553.52
2025-01-12 19:18:18,99703.44,99714.03
2025-01-12 19:18:21,99629.82,99314.65
2025-01-12 19:18:24,99538.60,99669.19
2025-01-12 19:18:27,99572.42,99482.04
2025-01-12 19:18:30,99649.74,99450.09
2025-01-12 19:18:33,99311.79,99531.64
2025-01-12 19:18:36,99384.44,99484.85
2025-01-12 19:18:39,99541.00,99510.92
2025-01-12 19:18:42,99716.96,99528.95
2025-01-12 19:18:45,98963.60,99625.87
2025-01-12 19:18:48,99513.73,99304.13
2025-01-12 19:18:51,99716.56,99635.45
2025-01-12 19:18:54,99123.93,99678.66
2025-01-12 19:18:57,99532.87,99331.72
2025-01-12 19:19:00,99516.54,99421.89
2025-01-12 19:19:03,99621.31,99174.90
2025-01-12 19:19:06,99690.46,99576.63
2025-01-12 19:19:09,99445.99,99689.58
2025-01-12 19:19:13,99566.63,99714.78
2025-01-12 19:19:16,99714.08,99686.94
2025-01-12 19:19:19,99685.36,99736.99
2025-01-12 19:19:22,99630.89,99541.33
2025-01-12 19:19:25,99668.48,99597.45
2025-01-12 19:19:28,99391.22,99429.14
2025-01-12 19:19:31,99603.39,99738.63
2025-01-12 19:19:34,99524.56,99698.44
2025-01-12 19:19:37,99368.74,99741.95
2025-01-12 19:19:40,99515.16,99466.48
2025-01-12 19:19:43,99580.18,99572.24
2025-01-12 19:19:46,99768.70,99745.55
2025-01-12 19:19:49,99614.96,99470.63
2025-01-12 19:19:52,99428.86,99478.49
2025-01-12 19:19:55,99618.58,99567.19
2025-01-12 19:19:58,98836.08,98062.18
2025-01-12 19:20:01,98551.04,97969.16
2025-01-12 19:20:04,99748.61,98483.25
2025-01-12 19:20:07,99698.98,99704.10
2025-01-12 19:20:10,99583.76,99679.98
2025-01-12 19:20:13,99722.21,99589.33
2025-01-12 19:20:16,99572.13,99431.30
2025-01-12 19:20:19,99728.22,99595.72
2025-01-12 19:20:22,99484.95,99605.56
2025-01-12 19:20:25,99663.53,99615.24
2025-01-12 19:20:28,99606.04,99542.33
2025-01-12 19:20:31,99609.64,99387.14
2025-01-12 19:20:34,99394.83,99637.79
2025-01-12 19:20:37,99617.15,99577.55
2025-01-12 19:20:40,99560.65,99638.32
2025-01-12 19:20:43,99707.18,99535.00
2025-01-12 19:20:46,99607.60,99746.98
2025-01-12 19:20:49,99448.04,99743.77
2025-01-12 19:20:52,99407.45,99228.36
2025-01-12 19:20:55,99537.14,99618.82
2025-01-12 19:20:58,99652.76,99676.24
2025-01-12 19:21:01,99641.65,99762.34
2025-01-12 19:21:04,99430.40,99754.09
2025-01-12 19:21:07,99635.16,99273.70
2025-01-12 19:21:10,99545.87,99643.61
2025-01-12 19:21:13,99748.12,98902.18
2025-01-12 19:21:16,99640.25,99640.77
2025-01-12 19:21:19,99405.30,99733.85
2025-01-12 19:21:22,99569.88,98891.15
2025-01-12 19:21:25,98633.04,99253.61
2025-01-12 19:21:28,99544.86,99356.20
2025-01-12 19:21:31,99661.80,99705.41
2025-01-12 19:21:34,99699.43,99679.05
2025-01-12 19:21:37,99401.11,99630.43
2025-01-12 19:21:40,99682.07,99731.62
2025-01-12 19:21:43,99599.14,99705.33
2025-01-12 19:21:46,99727.27,99709.87
2025-01-12 19:21:49,99734.97,99665.47
2025-01-12 19:21:52,99487.57,99365.70
2025-01-12 19:21:55,99709.17,99242.71
2025-01-12 19:21:58,99747.35,99482.63
2025-01-12 19:22:01,99607.14,99703.16
2025-01-12 19:22:04,99711.57,99577.13
2025-01-12 19:22:07,99597.42,99219.53
2025-01-12 19:22:10,99635.43,99535.42
2025-01-12 19:22:13,99177.06,99524.34
2025-01-12 19:22:16,99484.78,99738.70
2025-01-12 19:22:19,99581.96,99478.80
2025-01-12 19:22:22,99650.67,99700.05
2025-01-12 19:22:25,99672.68,99643.00
2025-01-12 19:22:28,99656.41,99300.58
2025-01-12 19:22:31,99480.93,99728.53
2025-01-12 19:22:34,99665.95,99636.61
2025-01-12 19:22:37,99690.14,99390.68
2025-01-12 19:22:40,99442.13,99752.85
2025-01-12 19:22:43,99672.60,99572.48
2025-01-12 19:22:46,99605.31,99713.91
2025-01-12 19:22:49,99209.28,99715.84
2025-01-12 19:22:52,99606.25,99001.01
2025-01-12 19:22:55,98211.20,99682.04
2025-01-12 19:22:58,99722.49,99518.31
2025-01-12 19:23:02,99674.86,99705.81
2025-01-12 19:23:05,99756.65,99429.97
2025-01-12 19:23:08,99726.97,99652.70
2025-01-12 19:23:11,99677.33,99700.23
2025-01-12 19:23:14,99664.24,99637.32
2025-01-12 19:23:17,99716.60,99653.13
2025-01-12 19:23:20,99560.87,99716.31
2025-01-12 19:23:23,99579.72,99690.39
2025-01-12 19:23:26,99405.84,98906.19
2025-01-12 19:23:29,99338.66,99667.55
2025-01-12 19:23:32,99632.94,99354.07
2025-01-12 19:23:35,99298.64,99555.96
2025-01-12 19:23:38,99659.64,99623.62
2025-01-12 19:23:41,99486.52,99593.50
2025-01-12 19:23:44,99461.09,99488.03
2025-01-12 19:23:47,99608.98,99581.88
2025-01-12 19:23:50,99217.87,99521.52
2025-01-12 19:23:53,99727.04,99700.49
2025-01-12 19:23:56,99609.80,99687.94
2025-01-12 19:23:59,99354.27,99751.12
2025-01-12 19:24:02,99737.24,99574.87
2025-01-12 19:24:05,99627.34,99511.21
2025-01-12 19:24:08,99520.75,99668.18
2025-01-12 19:24:11,99526.31,99204.75
2025-01-12 19:24:14,99633.63,99511.48
2025-01-12 19:24:17,99220.56,99391.59
2025-01-12 19:24:20,99648.49,99481.57
2025-01-12 19:24:23,97901.62,99618.16
2025-01-12 19:24:26,99455.63,99522.91
2025-01-12 19:24:29,99748.00,99258.62
2025-01-12 19:24:32,97991.75,99425.16
2025-01-12 19:24:35,99748.69,99596.42
2025-01-12 19:24:38,99653.02,99416.73
2025-01-12 19:24:41,99317.04,99565.61
2025-01-12 19:24:44,99640.74,99502.88
2025-01-12 19:24:47,99658.25,99312.24
2025-01-12 19:24:50,97998.62,99390.08
2025-01-12 19:24:53,99531.84,99664.47
2025-01-12 19:24:56,99581.57,99547.65
2025-01-12 19:24:59,99641.59,99595.36
2025-01-12 19:25:02,99120.04,99657.46
2025-01-12 19:25:05,99149.39,99642.18
2025-01-12 19:25:08,99686.56,99664.18
2025-01-12 19:25:11,99523.40,99507.97
2025-01-12 19:25:14,99588.10,99454.03
2025-01-12 19:25:17,99249.13,99440.00
2025-01-12 19:25:20,99720.20,99348.12
2025-01-12 19:25:23,99589.48,99334.39
2025-01-12 19:25:26,99426.10,99677.57
2025-01-12 19:25:29,99625.78,99711.70
2025-01-12 19:25:32,99594.16,99659.46
2025-01-12 19:25:35,99749.94,99364.61
2025-01-12 19:25:38,99608.66,99621.02
2025-01-12 19:25:41,99587.88,99564.15
2025-01-12 19:25:44,99586.95,99491.92
2025-01-12 19:25:47,99628.82,99648.85
2025-01-12 19:25:50,99369.41,99383.99
2025-01-12 19:25:53,99659.04,99648.66
2025-01-12 19:25:56,99669.15,99733.35
2025-01-12 19:25:59,99405.38,99653.45
2025-01-12 19:26:02,99338.23,99439.51
2025-01-12 19:26:05,99616.34,99238.07
2025-01-12 19:26:08,99366.13,99702.18
2025-01-12 19:26:11,99359.46,98724.48
2025-01-12 19:26:14,99582.00,99378.82
2025-01-12 19:26:17,99575.63,99676.36
2025-01-12 19:26:20,99649.95,99660.64
2025-01-12 19:26:23,99636.67,99545.51
2025-01-12 19:26:26,99711.67,99626.09
2025-01-12 19:26:29,99325.17,99658.64
2025-01-12 19:26:32,99601.75,98954.75
2025-01-12 19:26:35,99694.08,99593.40
2025-01-12 19:26:38,99644.76,99563.95
2025-01-12 19:26:41,99689.52,99707.11
2025-01-12 19:26:44,99575.94,98928.49
2025-01-12 19:26:47,99733.73,99754.55
2025-01-12 19:26:51,99642.68,99397.40
2025-01-12 19:26:54,99379.67,99596.06
2025-01-12 19:26:57,99589.88,99470.04
2025-01-12 19:27:00,99605.18,99403.25
2025-01-12 19:27:03,99499.87,99479.18
2025-01-12 19:27:06,99710.62,99761.02
2025-01-12 19:27:09,99259.52,99313.37
2025-01-12 19:27:12,99585.66,99472.76
2025-01-12 19:27:15,99203.89,99634.64
2025-01-12 19:27:18,99644.55,99637.63
2025-01-12 19:27:21,99685.25,99663.00
2025-01-12 19:27:24,99645.29,99441.33
2025-01-12 19:27:27,99097.95,99671.58
2025-01-12 19:27:30,99101.83,99631.56
2025-01-12 19:27:33,99589.76,99573.86
2025-01-12 19:27:36,99545.90,99387.16
2025-01-12 19:27:39,99279.79,99704.01
2025-01-12 19:27:42,99638.12,99572.23
2025-01-12 19:27:45,99556.88,99662.49
2025-01-12 19:27:48,99581.60,99353.35
2025-01-12 19:27:51,99216.54,98496.22
2025-01-12 19:27:54,97551.96,99618.89
2025-01-12 19:27:57,99438.52,99529.73
2025-01-12 19:28:00,99707.85,99509.03
2025-01-12 19:28:03,99735.28,99599.33
2025-01-12 19:28:06,99749.26,99601.69
2025-01-12 19:28:09,99689.51,99594.87
2025-01-12 19:28:12,99410.81,99380.46
2025-01-12 19:28:15,99517.78,99571.17
2025-01-12 19:28:18,99728.80,99087.47
2025-01-12 19:28:21,99580.76,99259.37
2025-01-12 19:28:24,99398.74,99515.07
2025-01-12 19:28:27,99691.26,99684.44
2025-01-12 19:28:30,99684.69,99560.45
2025-01-12 19:28:33,99417.28,99479.99
2025-01-12 19:28:36,99287.26,98930.21
2025-01-12 19:28:39,99689.92,99737.41
2025-01-12 19:28:42,99692.19,99445.88
2025-01-12 19:28:45,99687.67,99691.94
2025-01-12 19:28:48,99621.93,99544.84
2025-01-12 19:28:51,99298.72,99603.65
2025-01-12 19:28:54,99483.78,99265.77
2025-01-12 19:28:57,99443.10,99616.47
2025-01-12 19:29:00,99658.20,99354.35
2025-01-12 19:29:03,99647.91,99662.08
2025-01-12 19:29:06,99568.10,99730.37
2025-01-12 19:29:09,99743.16,99716.14
2025-01-12 19:29:12,99478.35,99314.83
2025-01-12 19:29:15,98970.08,99694.79
2025-01-12 19:29:18,99595.54,99609.83
2025-01-12 19:29:21,99740.35,99749.18
2025-01-12 19:29:24,99704.68,99584.63
2025-01-12 19:29:27,99717.51,99711.21
2025-01-12 19:29:30,99560.63,99611.55
2025-01-12 19:29:33,99697.54,99725.15
2025-01-12 19:29:36,99494.56,99417.57
2025-01-12 19:29:39,99669.96,99621.23
2025-01-12 19:29:42,99552.33,99394.69
2025-01-12 19:29:45,99509.76,99459.48
2025-01-12 19:29:48,99629.50,99677.11
2025-01-12 19:29:51,99702.38,99536.75
2025-01-12 19:29:54,99585.63,99593.06
2025-01-12 19:29:57,99500.42,99415.22
2025-01-12 19:30:00,99207.36,99624.74
2025-01-12 19:30:03,99705.35,99661.37
2025-01-12 19:30:06,99768.48,99533.60
2025-01-12 19:30:09,99678.19,99510.89
2025-01-12 19:30:12,99328.64,99532.22
2025-01-12 19:30:15,99734.32,99645.98
2025-01-12 19:30:18,99067.45,98839.64
2025-01-12 19:30:21,99577.40,99512.15
2025-01-12 19:30:24,99697.64,98911.80
2025-01-12 19:30:27,99591.04,99652.78
2025-01-12 19:30:30,99633.87,99326.69
2025-01-12 19:30:33,99624.55,99326.85
2025-01-12 19:30:36,99120.84,99676.95
2025-01-12 19:30:39,99597.64,99713.28
2025-01-12 19:30:43,99128.32,99645.23
2025-01-12 19:30:46,99750.91,99252.52
2025-01-12 19:30:49,99280.87,99707.17
2025-01-12 19:30:52,99061.83,99541.28
2025-01-12 19:30:55,99631.95,99450.43
2025-01-12 19:30:58,99728.38,99560.72
2025-01-12 19:31:01,99616.80,99711.18
2025-01-12 19:31:04,99544.74,99728.68
2025-01-12 19:31:07,99598.08,99358.75
2025-01-12 19:31:10,99666.77,99641.78
2025-01-12 19:31:13,99612.01,99409.34
2025-01-12 19:31:16,99697.61,99431.64
2025-01-12 19:31:19,98796.39,99680.71
2025-01-12 19:31:22,99756.34,99704.81
2025-01-12 19:31:25,99498.04,99565.49
2025-01-12 19:31:28,99749.33,99548.63
2025-01-12 19:31:31,99655.43,99644.70
2025-01-12 19:31:34,99362.96,99686.22
2025-01-12 19:31:37,99700.89,99644.97
2025-01-12 19:31:40,99704.64,99636.41
2025-01-12 19:31:43,99503.35,99452.77
2025-01-12 19:31:46,99607.26,99623.46
2025-01-12 19:31:49,99635.30,99719.39
2025-01-12 19:31:52,99709.15,99423.58
2025-01-12 19:31:55,99427.88,99644.60
2025-01-12 19:31:58,99542.37,99670.76
2025-01-12 19:32:01,99318.54,99519.53
2025-01-12 19:32:04,99141.78,99743.61
2025-01-12 19:32:07,99349.45,99703.75
2025-01-12 19:32:10,99260.61,99504.62
2025-01-12 19:32:13,99683.70,99723.03
2025-01-12 19:32:16,99701.11,99308.03
2025-01-12 19:32:19,99628.69,99673.39
2025-01-12 19:32:22,99119.81,99677.54
2025-01-12 19:32:25,99240.14,94834.69
2025-01-12 19:32:28,95318.36,98985.49
2025-01-12 19:32:31,99604.67,99702.34
2025-01-12 19:32:34,99604.53,99534.20
2025-01-12 19:32:37,99637.97,99561.11
2025-01-12 19:32:40,99641.90,98799.00
2025-01-12 19:32:43,99761.36,99550.95
2025-01-12 19:32:46,99615.18,99703.18
2025-01-12 19:32:49,99394.90,99526.41
2025-01-12 19:32:52,99513.69,99705.96
2025-01-12 19:32:55,99727.11,98508.75
2025-01-12 19:32:58,99675.89,99632.19
2025-01-12 19:33:01,99747.41,98920.39
2025-01-12 19:33:04,99515.48,99391.80
2025-01-12 19:33:07,99608.41,99608.29
2025-01-12 19:33:10,99459.62,99759.29
2025-01-12 19:33:13,99419.89,99280.26
2025-01-12 19:33:16,99537.92,99692.35
2025-01-12 19:33:19,99639.14,99536.37
2025-01-12 19:33:22,99768.09,99763.23
2025-01-12 19:33:25,99654.63,99668.24
2025-01-12 19:33:28,99268.89,99377.01
2025-01-12 19:33:31,99733.45,99587.24
2025-01-12 19:33:34,99340.84,99689.85
2025-01-12 19:33:37,99673.83,99356.25
2025-01-12 19:33:40,99713.98,99680.45
2025-01-12 19:33:43,99539.63,99360.95
2025-01-12 19:33:46,99735.01,99499.57
2025-01-12 19:33:49,99628.03,99486.75
2025-01-12 19:33:52,99452.13,99587.64
2025-01-12 19:33:55,99696.51,99715.66
2025-01-12 19:33:58,99565.66,99739.29
2025-01-12 19:34:01,98903.68,99587.87
2025-01-12 19:34:04,99566.59,99732.58
2025-01-12 19:34:07,99601.61,99697.86
2025-01-12 19:34:10,99516.41,99649.41
2025-01-12 19:34:13,99448.26,99356.11
2025-01-12 19:34:16,99643.00,99545.84
2025-01-12 19:34:19,99679.62,99669.13
2025-01-12 19:34:23,99764.58,99431.29
2025-01-12 19:34:26,99665.19,99692.51
2025-01-12 19:34:29,99522.25,99398.53
2025-01-12 19:34:32,98654.18,99619.66
2025-01-12 19:34:35,99680.06,99735.71
2025-01-12 19:34:38,99539.98,99760.33
2025-01-12 19:34:41,99583.78,99611.06
2025-01-12 19:34:44,99637.74,99544.48
2025-01-12 19:34:47,98150.67,99467.29
2025-01-12 19:34:50,99651.93,99307.11
2025-01-12 19:34:53,99634.24,99004.66
2025-01-12 19:34:56,99687.11,98792.35
2025-01-12 19:34:59,99662.98,99517.15
2025-01-12 19:35:02,99720.23,99626.99
2025-01-12 19:35:05,99754.54,99673.16
2025-01-12 19:35:08,99258.43,99627.00
2025-01-12 19:35:11,99141.36,99474.38
2025-01-12 19:35:14,99431.40,99637.67
2025-01-12 19:35:17,99464.91,99527.91
2025-01-12 19:35:20,99512.72,99332.21
2025-01-12 19:35:23,99515.84,99137.24
2025-01-12 19:35:26,99717.47,99308.83
2025-01-12 19:35:29,99285.33,99626.26
2025-01-12 19:35:32,99258.15,99471.67
