"filename", "language", "Shell Script", "Go Module File", "Makefile", "Go", "Markdown", "YAML", "Protocol Buffers", "Go Checksum File", "XML", "Go Template File", "JSON", "pip requirements", "C", "comment", "blank", "total"
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/swarm/service_create_response.go", "Go", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 21
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/swarm/service_update_response.go", "Go", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 13
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/swarm/swarm.go", "Go", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 40, 238
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/swarm/task.go", "Go", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 33, 226
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/system/info.go", "Go", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 13, 156
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/system/runtime.go", "Go", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 21
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/system/security_opts.go", "Go", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 49
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/time/timestamp.go", "Go", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 12, 132
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/types.go", "Go", 0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 64, 488
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/types_deprecated.go", "Go", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 37, 211
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/versions/compare.go", "Go", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 66
